stage,ep,reward,success,steps,total_steps,critic_loss,actor_loss
4,448,184.2007950230327,1,634,721556,0.7698194671786546,25.060486032383675
4,449,368.1769424453196,1,1238,722794,0.7866590900018643,25.0463380443838
4,450,-101.98241944797337,2,170,722964,0.8134029242922278,24.86494270773495
4,451,83.65290063701104,1,272,723236,0.8474991180221824,24.926949865677777
4,452,113.2273690138245,1,628,723864,0.8062922489965797,24.860689770643877
4,453,-34.71701161994133,2,354,724218,0.8007477366991635,24.98133385114077
4,454,32.353591861145105,1,424,724642,0.8200737983691242,24.967023678545683
4,455,-105.13586449623108,2,74,724716,0.7279323025329693,24.53264450382542
4,456,20.779463231563568,1,30,724746,0.7210023283958436,24.441060129801432
4,457,40.337203173548914,1,229,724975,0.8257226031680295,24.81358295757177
4,458,40.85820678516757,1,289,725264,0.7724614284649027,24.88089758797088
4,459,-67.2712592933949,2,422,725686,0.7566528991217861,24.764989287932337
4,460,29.73210547864437,1,70,725756,0.7461123636790684,24.741674777439663
4,461,101.54515522235306,1,482,726238,0.8014633841039729,25.04796652576241
4,462,8.663925614149775,1,449,726687,0.7843601399646836,24.820378777178995
4,463,-104.83840945363045,2,153,726840,0.8080459558496288,24.632702746422463
4,464,80.32082843902754,1,551,727391,0.8034179198763548,24.88663916406095
4,465,63.629875982464,1,418,727809,0.8145260010182002,24.842318982028505
4,466,0.6965342932962812,1,397,728206,0.8188459911484562,24.690959550871955
4,467,-56.08212898802594,2,197,728403,0.775341054509739,24.82738494873047
4,468,85.08192137652077,1,274,728677,0.7846695215162569,24.577713569585423
4,469,46.30400150036439,1,300,728977,0.8444504830241203,24.715952962239584
4,470,187.72804287198232,1,735,729712,0.7976002654250787,24.68200377639459
4,471,-120.72134132683277,2,350,730062,0.7565530452557973,24.639499882289343
4,472,10.695890906383283,1,342,730404,0.8574983880185244,24.63944517659862
4,473,5.22472460186691,1,854,731258,0.8017449754113615,24.61363526082988
4,474,-26.446537650816026,2,166,731424,0.8554528457931725,24.56947319766125
4,475,108.53336452576332,1,781,732205,0.7818753861663589,24.58332553624191
4,476,103.94794098695274,1,735,732940,0.7804818933107415,24.68169218828889
4,477,-51.38630300760269,2,89,733029,0.8162428964389844,24.3078277887923
4,478,105.21719750761986,1,298,733327,0.8152744054994328,24.584303126239135
4,479,-56.811483934521675,2,112,733439,0.7859681089009557,24.228835684912546
4,480,167.1272937208414,1,371,733810,0.7849260403139572,24.604071912739798
4,481,76.61308037873823,1,445,734255,0.7867521770884481,24.38984870482027
4,482,3.66405276002115,2,209,734464,0.8461375488904104,24.60141202935762
4,483,25.954628268256783,1,272,734736,0.8191590751795208,24.626237686942606
4,484,130.2449001003988,1,580,735316,0.8097999174533219,24.33478802648084
4,485,76.81538760103285,1,333,735649,0.7806686959467135,24.47470355678249
